trip_id,start_time,end_time,headway_secs,exact_times
weekend_S4060_S406002_0,06:00:00,09:20:00,2400,0
weekend_S4060_S406002_1,10:05:00,15:20:00,2700,0
weekend_S4060_S406002_2,16:00:00,22:00:00,2400,0
weekday_S0100_S010002_0,06:00:00,23:30:00,600,0
weekend_S0100_S010002_0,06:00:00,23:30:00,600,0
weekend_S3040_S304002_0,06:00:00,09:30:00,10800,0
weekend_S3040_S304002_1,12:30:00,21:30:00,10800,0
weekday_S1040_S104002_0,06:00:00,19:30:00,1800,0
weekday_S1040_S104002_1,20:00:00,21:00:00,3600,0
weekend_S1040_S104002_0,06:00:00,19:30:00,1800,0
weekend_S1040_S104002_1,20:00:00,21:00:00,3600,0
weekday_S1140_S114002_0,06:00:00,06:40:00,1200,0
weekday_S1140_S114002_1,07:00:00,19:00:00,1800,0
weekday_S1140_S114002_2,19:40:00,20:10:00,1800,0
weekday_S1140_S114002_3,21:00:00,21:20:00,3000,0
weekend_S1030_S103002_0,06:00:00,21:00:00,1800,0
weekend_S1140_S114002_0,06:00:00,06:40:00,1200,0
weekend_S1140_S114002_1,07:00:00,19:00:00,1800,0
weekend_S1140_S114002_2,19:40:00,20:10:00,1800,0
weekday_S3020_S302002_0,06:00:00,06:30:00,1800,0
weekday_S3020_S302002_1,07:30:00,08:00:00,1800,0
weekday_S3020_S302002_2,09:00:00,09:30:00,1800,0
weekday_S3020_S302002_3,10:30:00,11:00:00,1800,0
weekday_S3020_S302002_4,12:00:00,12:30:00,1800,0
weekday_S3020_S302002_5,13:30:00,14:00:00,1800,0
weekday_S3020_S302002_6,15:00:00,15:30:00,1800,0
weekday_S3020_S302002_7,16:30:00,17:00:00,1800,0
weekday_S3020_S302002_8,18:00:00,18:30:00,1800,0
weekday_S3020_S302002_9,19:30:00,20:15:00,2700,0
weekday_S3020_S302002_10,21:00:00,21:30:00,1800,0
weekend_S3020_S302002_0,06:00:00,06:30:00,1800,0
weekend_S3020_S302002_1,07:30:00,08:00:00,1800,0
weekend_S3020_S302002_2,09:00:00,09:30:00,1800,0
weekend_S3020_S302002_3,10:30:00,11:00:00,1800,0
weekend_S3020_S302002_4,12:00:00,12:30:00,1800,0
weekend_S3020_S302002_5,13:30:00,14:00:00,1800,0
weekend_S3020_S302002_6,15:00:00,15:30:00,1800,0
weekend_S3020_S302002_7,16:30:00,17:00:00,1800,0
weekend_S3020_S302002_8,18:00:00,18:30:00,1800,0
weekend_S3020_S302002_9,19:30:00,20:15:00,2700,0
weekend_S3020_S302002_10,21:00:00,21:30:00,1800,0
weekday_S3040_S304002_0,06:30:00,09:30:00,10800,0
weekday_S3040_S304002_1,12:30:00,21:30:00,10800,0
weekday_R0200_R020002_0,06:35:00,08:05:00,1800,0
weekday_R0200_R020002_1,17:35:00,18:05:00,1800,0
weekday_R0200_R020002_2,18:40:00,19:10:00,1800,0
weekday_P0020_P002002_0,06:00:00,08:00:00,1200,0
weekday_P0020_P002002_1,08:25:00,15:30:00,1500,0
weekday_P0020_P002002_2,16:00:00,21:00:00,1800,0
weekend_P0020_P002002_0,06:00:00,09:00:00,1800,0
weekend_P0020_P002002_1,09:35:00,18:55:00,2100,0
weekend_P0020_P002002_2,19:30:00,21:00:00,1800,0
weekday_P0030_P003002_0,06:00:00,08:00:00,1200,0
weekday_P0030_P003002_1,08:25:00,19:40:00,1500,0
weekday_P0030_P003002_2,20:00:00,21:00:00,1200,0
weekend_P0030_P003002_0,06:00:00,09:00:00,1800,0
weekend_P0030_P003002_1,09:35:00,18:30:00,2100,0
weekend_P0030_P003002_2,18:55:00,19:00:00,1800,0
weekend_P0030_P003002_3,19:30:00,21:00:00,1800,0
weekday_P0040_P004002_0,06:00:00,08:30:00,1500,0
weekday_P0040_P004002_1,09:00:00,21:00:00,1800,0
weekday_P0050_P005002_0,06:00:00,08:00:00,1800,0
weekday_P0050_P005002_1,08:40:00,18:00:00,2400,0
weekday_P0050_P005002_2,18:45:00,21:00:00,2700,0
weekend_P0050_P005002_0,06:00:00,07:30:00,2700,0
weekend_P0050_P005002_1,08:30:00,16:30:00,3600,0
weekend_P0050_P005002_2,17:45:00,18:45:00,3600,0
weekend_P0050_P005002_3,20:00:00,21:00:00,3600,0
weekday_S4060_S406002_0,06:00:00,09:20:00,2400,0
weekday_S4060_S406002_1,10:05:00,15:20:00,2700,0
weekday_S4060_S406002_2,16:00:00,22:00:00,2400,0
weekend_S0030_S003002_0,06:00:00,07:20:00,1200,0
weekend_S0030_S003002_1,07:50:00,08:50:00,1800,0
weekend_S0030_S003002_2,09:10:00,10:40:00,1800,0
weekend_S0030_S003002_3,11:00:00,12:30:00,1800,0
weekend_S0030_S003002_4,12:50:00,14:20:00,1800,0
weekend_S0030_S003002_5,14:40:00,16:10:00,1800,0
weekend_S0030_S003002_6,16:30:00,18:00:00,1800,0
weekend_S0030_S003002_7,18:20:00,19:20:00,1800,0
weekend_S0030_S003002_8,20:00:00,22:00:00,1800,0
weekday_S0030_S003002_0,06:00:00,07:20:00,1200,0
weekday_S0030_S003002_1,07:50:00,08:50:00,1800,0
weekday_S0030_S003002_2,09:10:00,10:40:00,1800,0
weekday_S0030_S003002_3,11:00:00,12:30:00,1800,0
weekday_S0030_S003002_4,12:50:00,14:20:00,1800,0
weekday_S0030_S003002_5,14:40:00,16:10:00,1800,0
weekday_S0030_S003002_6,16:30:00,18:00:00,1800,0
weekday_S0030_S003002_7,18:20:00,19:20:00,1800,0
weekday_S0030_S003002_8,20:00:00,22:00:00,1800,0
weekend_S1060_S106002_0,06:00:00,06:25:00,1800,0
weekend_S1060_S106002_1,06:30:00,18:45:00,2100,0
weekend_S1060_S106002_2,19:20:00,21:20:00,2400,0
weekday_S1060_S106002_0,06:00:00,06:25:00,1800,0
weekday_S1060_S106002_1,06:30:00,18:45:00,2100,0
weekday_S1060_S106002_2,19:20:00,21:20:00,2400,0
weekday_S1070_S107002_0,06:00:00,07:30:00,1800,0
weekday_S1070_S107002_1,08:05:00,08:35:00,2100,0
weekday_S1070_S107002_2,08:35:00,19:05:00,2100,0
weekday_S1070_S107002_3,19:40:00,21:00:00,2400,0
weekday_S1070_S107002_4,21:30:00,21:31:00,1800,0
weekend_S1170_S117002_0,06:00:00,06:01:00,2700,0
weekend_S1170_S117002_1,06:45:00,17:15:00,2700,0
weekend_S1170_S117002_2,18:00:00,18:01:00,3600,0
weekend_S1170_S117002_3,19:00:00,19:45:00,2700,0
weekend_S1170_S117002_4,20:30:00,21:30:00,3600,0
weekday_S1170_S117002_0,06:00:00,06:01:00,2700,0
weekday_S1170_S117002_1,06:45:00,17:15:00,2700,0
weekday_S1170_S117002_2,18:00:00,18:01:00,3600,0
weekday_S1170_S117002_3,19:00:00,19:45:00,2700,0
weekday_S1170_S117002_4,20:30:00,21:30:00,3600,0
weekday_S0120_S012002_0,07:45:00,08:15:00,900,0
weekday_S0120_S012002_1,08:15:00,08:50:00,900,0
weekday_S0120_S012002_2,17:30:00,18:45:00,900,0
weekend_S6060_S606002_0,08:00:00,10:00:00,1200,0
weekend_S6060_S606002_1,10:40:00,12:00:00,2400,0
weekend_S6060_S606002_2,12:20:00,14:20:00,1200,0
weekend_S6060_S606002_3,15:00:00,16:20:00,2400,0
weekend_S6060_S606002_4,16:40:00,19:00:00,1200,0
weekend_S6060_S606002_5,19:40:00,21:00:00,2400,0
weekend_S6060_S606002_6,21:20:00,22:40:00,1200,0
weekday_T7860_T786002_0,06:00:00,09:00:00,1800,0
weekday_T7860_T786002_1,09:40:00,17:30:00,2400,0
weekday_T7860_T786002_2,17:30:00,19:00:00,1800,0
weekday_T7860_T786002_3,19:40:00,20:30:00,3000,0
weekday_T7860_T786002_4,21:30:00,23:30:00,3600,0
weekend_T7860_T786002_0,06:00:00,09:00:00,1800,0
weekend_T7860_T786002_1,09:40:00,17:30:00,2400,0
weekend_T7860_T786002_2,17:30:00,19:00:00,1800,0
weekend_T7860_T786002_3,19:40:00,20:30:00,3000,0
weekend_T7860_T786002_4,21:30:00,23:30:00,3600,0
weekend_U1510_U151002_0,06:00:00,07:00:00,1800,0
weekend_U1510_U151001_0,07:15:00,08:25:00,1800,0
weekend_U1510_U151002_1,06:30:00,07:30:00,1800,0
weekend_U1510_U151001_1,08:30:00,09:30:00,1800,0
weekend_U1510_U151002_2,09:00:00,10:30:00,5400,0
weekend_U1510_U151001_2,10:45:00,12:15:00,5400,0
weekend_U1510_U151002_3,11:15:00,12:45:00,2700,0
weekend_U1510_U151001_3,13:00:00,14:30:00,2700,0
weekend_U1510_U151002_4,14:15:00,15:45:00,2700,0
weekend_U1510_U151001_4,16:00:00,17:30:00,5400,0
weekend_U1510_U151002_5,15:00:00,16:30:00,2700,0
weekend_U1510_U151001_5,16:45:00,18:15:00,2700,0
weekend_U1510_U151002_6,18:00:00,19:30:00,2700,0
weekend_U1510_U151001_6,19:45:00,21:15:00,5400,0
weekend_U1510_U151002_7,19:30:00,21:00:00,2700,0
weekend_U1510_U151001_7,21:30:00,22:50:00,5400,0
weekend_U1510_U151002_8,20:30:00,21:30:00,5400,0
weekend_U1510_U151001_8,22:00:00,23:15:00,3600,0
weekday_S2060_S206002_0,06:30:00,07:30:00,3600,0
weekday_S2060_S206001_0,07:10:00,21:30:00,3600,0
weekday_S2060_S206002_1,08:00:00,09:00:00,3600,0
weekday_S2060_S206001_1,08:40:00,21:30:00,3600,0
weekday_S2060_S206002_2,12:00:00,13:00:00,3600,0
weekday_S2060_S206001_2,12:40:00,21:30:00,3600,0
weekday_S2060_S206002_3,14:30:00,15:30:00,3600,0
weekday_S2060_S206001_3,15:10:00,21:30:00,3600,0
weekday_S2060_S206002_4,18:00:00,18:35:00,3600,0
weekday_S2060_S206001_4,18:40:00,19:15:00,3600,0
weekday_S2060_S206002_5,19:00:00,19:35:00,3600,0
weekday_S2060_S206001_5,19:40:00,20:15:00,3600,0
weekday_S2060_S206002_6,20:00:00,20:35:00,3600,0
weekday_S2060_S206001_7,06:30:00,07:05:00,3600,0
weekend_S2060_S206002_0,06:30:00,07:30:00,3600,0
weekend_S2060_S206001_0,07:10:00,21:30:00,3600,0
weekend_S2060_S206002_1,08:00:00,09:00:00,3600,0
weekend_S2060_S206001_1,08:40:00,21:30:00,3600,0
weekend_S2060_S206002_2,12:00:00,13:00:00,3600,0
weekend_S2060_S206001_2,12:40:00,21:30:00,3600,0
weekend_S2060_S206002_3,14:30:00,15:30:00,3600,0
weekend_S2060_S206001_3,15:10:00,21:30:00,3600,0
weekend_S2060_S206002_4,18:00:00,18:35:00,3600,0
weekend_S2060_S206001_4,18:40:00,19:15:00,3600,0
weekend_S2060_S206002_5,19:00:00,19:35:00,3600,0
weekend_S2060_S206001_5,19:40:00,20:15:00,3600,0
weekend_S2060_S206002_6,20:00:00,20:35:00,3600,0
weekend_S2060_S206001_7,06:30:00,07:05:00,3600,0
weekend_P0010_P001002_0,06:00:00,09:00:00,1200,0
weekend_P0010_P001001_0,06:46:00,10:11:00,1200,0
weekend_P0010_P001002_1,09:30:00,12:00:00,1800,0
weekend_P0010_P001001_1,10:21:00,13:16:00,1800,0
weekend_P0010_P001002_2,12:25:00,17:00:00,1500,0
weekend_P0010_P001001_2,13:16:00,18:16:00,1500,0
weekend_P0010_P001002_3,17:30:00,18:30:00,1800,0
weekend_P0010_P001001_3,18:21:00,19:46:00,1800,0
weekend_P0010_P001002_4,19:00:00,21:00:00,1800,0
weekend_P0010_P001001_4,19:46:00,22:11:00,1800,0
weekend_S4080_S408002_0,06:00:00,06:10:00,1800,0
weekend_S4080_S408002_1,06:30:00,06:40:00,1800,0
weekend_S4080_S408002_2,07:00:00,08:00:00,1800,0
weekend_S4080_S408002_3,08:30:00,16:00:00,1800,0
weekend_S4080_S408002_4,16:30:00,19:30:00,1800,0
weekend_S4080_S408002_5,20:00:00,20:10:00,1800,0
weekend_S4080_S408002_6,20:30:00,22:00:00,1800,0
weekday_S5010_S501002_0,07:45:00,08:00:00,900,0
weekday_S5010_S501002_1,08:20:00,09:00:00,1200,0
weekday_S5010_S501002_2,10:00:00,17:00:00,3600,0
weekday_S5010_S501002_3,17:25:00,17:50:00,1500,0
weekday_S5010_S501002_4,18:10:00,18:20:00,1200,0
weekend_S1190_S119002_0,06:00:00,06:19:00,1200,0
weekend_S1190_S119002_1,06:20:00,06:40:00,1200,0
weekend_S1190_S119002_2,07:10:00,07:30:00,1800,0
weekend_S1190_S119002_3,07:40:00,07:59:00,4200,0
weekend_S1190_S119002_4,08:00:00,08:59:00,4200,0
weekend_S1190_S119002_5,09:10:00,10:19:00,4200,0
weekend_S1190_S119002_6,10:20:00,12:39:00,4200,0
weekend_S1190_S119002_7,12:40:00,13:49:00,4200,0
weekend_S1190_S119002_8,13:50:00,14:59:00,4200,0
weekend_S1190_S119002_9,15:00:00,16:09:00,4200,0
weekend_S1190_S119002_10,16:10:00,17:19:00,4200,0
weekend_S1190_S119002_11,17:20:00,18:29:00,4200,0
weekend_S1190_S119002_12,18:30:00,19:39:00,4200,0
weekend_S1190_S119002_13,19:40:00,20:59:00,4200,0
weekend_S1190_S119002_14,21:00:00,22:59:00,4800,0
weekday_S1390_S139002_0,06:00:00,07:10:00,5400,0
weekday_S1390_S139001_0,08:00:00,09:10:00,5400,0
weekday_S1390_S139002_1,07:30:00,08:50:00,9000,0
weekday_S1390_S139001_1,09:50:00,11:10:00,9000,0
weekday_S1390_S139002_2,10:00:00,11:15:00,7200,0
weekday_S1390_S139001_2,12:00:00,13:20:00,7200,0
weekday_S1390_S139002_3,12:00:00,13:20:00,7200,0
weekday_S1390_S139001_3,14:00:00,15:15:00,7200,0
weekday_S1390_S139002_4,14:00:00,15:20:00,7200,0
weekday_S1390_S139001_4,16:00:00,17:15:00,7200,0
weekday_S1390_S139002_5,16:00:00,17:20:00,7200,0
weekday_S1390_S139001_5,18:00:00,19:50:00,7200,0
weekday_S1390_S139002_6,18:00:00,19:20:00,7200,0
weekday_S1390_S139001_6,20:00:00,21:20:00,7200,0
weekday_S1390_S139002_7,20:00:00,21:20:00,5400,0
weekday_S1390_S139002_8,21:30:00,22:30:00,5400,0
weekend_S1390_S139002_0,06:00:00,07:10:00,5400,0
weekend_S1390_S139001_0,08:00:00,09:10:00,5400,0
weekend_S1390_S139002_1,07:30:00,08:40:00,9000,0
weekend_S1390_S139001_1,09:50:00,11:00:00,9000,0
weekend_S1390_S139002_2,10:00:00,12:00:00,7200,0
weekend_S1390_S139001_2,12:00:00,14:00:00,7200,0
weekend_S1390_S139002_3,14:00:00,15:20:00,7200,0
weekend_S1390_S139001_3,16:00:00,17:10:00,7200,0
weekend_S1390_S139002_4,16:00:00,18:00:00,7200,0
weekend_S1390_S139001_4,18:00:00,20:00:00,7200,0
weekend_S1390_S139002_5,20:00:00,21:20:00,5400,0
weekend_S1390_S139002_6,21:30:00,22:30:00,5400,0
weekday_S1490_S149002_0,06:00:00,07:00:00,3600,0
weekday_S1490_S149002_1,07:00:00,08:00:00,3600,0
weekday_S1490_S149002_2,08:00:00,09:00:00,5400,0
weekday_S1490_S149002_3,09:30:00,10:30:00,5400,0
weekday_S1490_S149002_4,11:00:00,12:00:00,5400,0
weekday_S1490_S149002_5,12:30:00,13:30:00,5400,0
weekday_S1490_S149002_6,14:00:00,15:00:00,5400,0
weekday_S1490_S149002_7,15:30:00,16:30:00,6300,0
weekday_S1490_S149002_8,17:15:00,18:15:00,4500,0
weekday_S1490_S149002_9,18:30:00,19:30:00,5400,0
weekday_S1490_S149002_10,20:00:00,20:59:00,3600,0
weekday_S1490_S149002_11,21:00:00,22:00:00,3600,0
weekend_S1490_S149002_0,06:00:00,06:59:00,3600,0
weekend_S1490_S149002_1,07:00:00,07:59:00,3600,0
weekend_S1490_S149002_2,08:00:00,09:00:00,3600,0
weekend_S1490_S149002_3,09:30:00,10:30:00,5700,0
weekend_S1490_S149002_4,11:00:00,11:30:00,5400,0
weekend_S1490_S149002_5,12:30:00,13:30:00,5400,0
weekend_S1490_S149002_6,14:00:00,15:00:00,5400,0
weekend_S1490_S149002_7,15:30:00,16:30:00,5400,0
weekend_S1490_S149002_8,17:15:00,18:15:00,5700,0
weekend_S1490_S149002_9,18:30:00,19:30:00,4500,0
weekend_S1490_S149002_10,20:00:00,21:00:00,5400,0
weekend_S1490_S149002_11,21:00:00,22:00:00,1800,0
weekday_P0010_P001002_0,06:00:00,07:00:00,900,0
weekday_P0010_P001001_0,07:11:00,08:11:00,900,0
weekday_P0010_P001002_1,07:20:00,08:00:00,1200,0
weekday_P0010_P001001_1,08:31:00,09:11:00,1200,0
weekday_P0010_P001002_2,08:15:00,08:30:00,900,0
weekday_P0010_P001001_2,09:26:00,09:41:00,900,0
weekday_P0010_P001002_3,08:45:00,08:50:00,900,0
weekday_P0010_P001001_3,09:41:00,09:51:00,900,0
weekday_P0010_P001002_4,09:00:00,09:10:00,900,0
weekday_P0010_P001001_4,09:56:00,10:06:00,900,0
weekday_P0010_P001002_5,09:20:00,09:40:00,1200,0
weekday_P0010_P001001_5,10:16:00,10:36:00,1200,0
weekday_P0010_P001002_6,10:00:00,11:00:00,1200,0
weekday_P0010_P001001_6,11:01:00,12:01:00,1200,0
weekday_P0010_P001002_7,11:20:00,11:30:00,1200,0
weekday_P0010_P001001_7,12:21:00,12:31:00,1200,0
weekday_P0010_P001002_8,11:40:00,11:50:00,1200,0
weekday_P0010_P001001_8,12:41:00,12:51:00,1200,0
weekday_P0010_P001002_9,12:00:00,14:00:00,1200,0
weekday_P0010_P001001_9,13:01:00,15:01:00,1200,0
weekday_P0010_P001002_10,14:20:00,14:30:00,1200,0
weekday_P0010_P001001_10,15:21:00,15:31:00,1200,0
weekday_P0010_P001002_11,14:40:00,15:20:00,1200,0
weekday_P0010_P001001_11,15:41:00,16:21:00,1200,0
weekday_P0010_P001002_12,15:40:00,15:50:00,1200,0
weekday_P0010_P001001_12,16:41:00,16:51:00,1200,0
weekday_P0010_P001002_13,16:00:00,16:40:00,1200,0
weekday_P0010_P001001_13,17:21:00,18:01:00,1200,0
weekday_P0010_P001002_14,17:00:00,18:00:00,1200,0
weekday_P0010_P001001_14,18:41:00,19:41:00,1200,0
weekday_P0010_P001002_15,18:30:00,18:40:00,1800,0
weekday_P0010_P001001_15,19:21:00,19:31:00,1800,0
weekday_P0010_P001002_16,19:00:00,19:30:00,1800,0
weekday_P0010_P001001_16,19:51:00,20:21:00,1800,0
weekday_P0010_P001002_17,20:00:00,20:30:00,1800,0
weekday_P0010_P001001_17,20:51:00,21:21:00,1800,0
weekday_P0010_P001002_18,21:00:00,21:10:00,1800,0
weekday_P0010_P001001_18,21:51:00,22:01:00,1800,0
weekend_U8010_U801002_0,06:00:00,06:50:00,3600,0
weekend_U8010_U801001_0,07:00:00,08:00:00,3600,0
weekend_U8010_U801002_1,07:20:00,08:20:00,4800,0
weekend_U8010_U801001_1,08:30:00,09:30:00,4800,0
weekend_U8010_U801002_2,08:40:00,09:40:00,4800,0
weekend_U8010_U801001_2,10:00:00,11:00:00,4800,0
weekend_U8010_U801002_3,10:00:00,11:00:00,4800,0
weekend_U8010_U801001_3,11:10:00,12:10:00,4800,0
weekend_U8010_U801002_4,11:20:00,12:20:00,4800,0
weekend_U8010_U801001_4,12:30:00,13:30:00,4800,0
weekend_U8010_U801002_5,12:40:00,13:40:00,4800,0
weekend_U8010_U801001_5,14:05:00,15:05:00,4800,0
weekend_U8010_U801002_6,14:05:00,15:05:00,5100,0
weekend_U8010_U801001_6,15:30:00,16:30:00,5100,0
weekend_U8010_U801002_7,15:30:00,16:30:00,5100,0
weekend_U8010_U801001_7,16:40:00,17:40:00,5100,0
weekend_U8010_U801002_8,16:55:00,17:55:00,5100,0
weekend_U8010_U801001_8,18:10:00,19:10:00,5100,0
weekend_U8010_U801002_9,18:20:00,19:20:00,5100,0
weekend_U8010_U801001_9,19:30:00,20:30:00,5100,0
weekend_U8010_U801002_10,19:45:00,20:45:00,5100,0
weekend_U8010_U801001_10,21:00:00,21:50:00,5100,0
weekend_U8010_U801002_11,21:10:00,22:10:00,5100,0
weekend_U8010_U801001_11,22:30:00,23:15:00,5100,0
weekend_U8010_U801002_12,22:20:00,23:20:00,4200,0
weekend_U8010_U801001_12,23:30:00,25:00:00,4200,0
weekend_U8010_U801002_13,23:30:00,23:59:00,4200,0
weekend_U8010_U801001_14,06:00:00,06:40:00,3600,0
weekday_S6060_S606002_0,08:00:00,11:00:00,1200,0
weekday_S6060_S606002_1,12:00:00,15:30:00,2400,0
weekday_S6060_S606002_2,16:00:00,16:30:00,1200,0
weekday_S6060_S606002_3,17:00:00,17:15:00,1200,0
weekday_S6060_S606002_4,17:20:00,18:00:00,1200,0
weekday_S6060_S606002_5,18:20:00,18:50:00,1200,0
weekday_S6060_S606002_6,19:00:00,23:10:00,1200,0
weekday_U8020_U802002_0,06:00:00,07:00:00,3900,0
weekday_U8020_U802002_1,07:05:00,07:10:00,3900,0
weekday_U8020_U802002_2,07:10:00,08:10:00,4200,0
weekday_U8020_U802002_3,08:20:00,09:20:00,4200,0
weekday_U8020_U802002_4,09:30:00,10:30:00,4200,0
weekday_U8020_U802002_5,10:35:00,11:35:00,3900,0
weekday_U8020_U802002_6,12:00:00,13:00:00,5100,0
weekday_U8020_U802002_7,13:10:00,14:10:00,4200,0
weekday_U8020_U802002_8,14:20:00,15:20:00,4200,0
weekday_U8020_U802002_9,15:40:00,16:40:00,4800,0
weekday_U8020_U802002_10,17:00:00,18:00:00,4800,0
weekday_U8020_U802002_11,18:20:00,19:20:00,4800,0
weekday_U8020_U802002_12,20:00:00,21:00:00,6000,0
weekday_U8020_U802002_13,21:40:00,22:40:00,6000,0
weekday_U8020_U802002_14,22:30:00,23:30:00,3000,0
weekday_U8020_U802002_15,23:30:00,23:59:00,6000,0
weekday_U5410_U541002_0,06:00:00,06:40:00,2400,0
weekday_U5410_U541002_1,07:20:00,20:40:00,3000,0
weekday_U5410_U541002_2,21:30:00,22:30:00,3600,0
weekday_U5410_U541002_3,23:30:00,23:31:00,3600,0
weekend_U5410_U541002_0,06:00:00,06:40:00,2400,0
weekend_U5410_U541002_1,07:20:00,20:40:00,3000,0
weekend_U5410_U541002_2,21:30:00,22:30:00,3600,0
weekend_U5410_U541002_3,23:30:00,23:31:00,3600,0
weekend_U8020_U802002_0,06:00:00,07:00:00,3900,0
weekend_U8020_U802002_1,07:10:00,08:10:00,3900,0
weekend_U8020_U802002_2,07:10:00,08:10:00,3600,0
weekend_U8020_U802002_3,08:20:00,09:20:00,3600,0
weekend_U8020_U802002_4,09:20:00,10:20:00,3600,0
weekend_U8020_U802002_5,10:20:00,11:20:00,3720,0
weekend_U8020_U802002_6,12:00:00,13:00:00,5100,0
weekend_U8020_U802002_7,13:00:00,14:00:00,4200,0
weekend_U8020_U802002_8,14:30:00,15:30:00,4200,0
weekend_U8020_U802002_9,15:40:00,16:40:00,4800,0
weekend_U8020_U802002_10,17:00:00,18:00:00,4800,0
weekend_U8020_U802002_11,18:30:00,19:30:00,4800,0
weekend_U8020_U802002_12,20:00:00,21:00:00,6000,0
weekend_U8020_U802002_13,21:40:00,22:40:00,6000,0
weekend_U8020_U802002_14,22:30:00,23:30:00,3000,0
weekend_U8020_U802002_15,23:30:00,23:59:00,3600,0
weekday_S6020_S602002_0,05:00:00,24:00:00,720,0
weekday_S6050_S605002_0,05:00:00,24:00:00,720,0
weekday_S6090_S609002_0,05:00:00,24:00:00,720,0
weekend_P0040_P004002_0,06:00:00,08:30:00,1500,0
weekend_P0040_P004002_1,09:00:00,21:00:00,1800,0
weekday_R0210_R021002_0,06:35:00,08:05:00,1800,0
weekday_S1030_S103002_0,06:00:00,21:00:00,1800,0
weekday_U8010_U801002_0,06:00:00,06:40:00,3600,0
weekday_U8010_U801001_0,07:00:00,08:00:00,3600,0
weekday_U8010_U801002_1,07:00:00,07:50:00,4200,0
weekday_U8010_U801001_1,08:10:00,09:23:00,4200,0
weekday_U8010_U801002_2,08:10:00,09:05:00,5400,0
weekday_U8010_U801001_2,09:20:00,10:25:00,5400,0
weekday_U8010_U801002_3,09:40:00,10:35:00,4800,0
weekday_U8010_U801001_3,11:00:00,11:50:00,4800,0
weekday_U8010_U801002_4,11:00:00,11:55:00,5400,0
weekday_U8010_U801001_4,12:30:00,13:30:00,5400,0
weekday_U8010_U801002_5,12:30:00,13:30:00,5400,0
weekday_U8010_U801001_5,13:50:00,14:40:00,5400,0
weekday_U8010_U801002_6,14:00:00,14:55:00,5400,0
weekday_U8010_U801001_6,15:10:00,16:10:00,5400,0
weekday_U8010_U801002_7,15:30:00,20:50:00,5400,0
weekday_U8010_U801001_7,17:00:00,22:15:00,5400,0
weekday_U8010_U801002_8,21:30:00,24:05:00,3600,0
weekday_U8010_U801001_8,22:30:00,24:05:00,3600,0
weekday_U8010_U801001_9,06:00:00,06:40:00,3600,0
weekday_S4080_S408002_0,06:00:00,06:10:00,1800,0
weekday_S4080_S408002_1,06:30:00,06:40:00,1800,0
weekday_S4080_S408002_2,07:00:00,07:10:00,1800,0
weekday_S4080_S408002_3,07:30:00,08:00:00,1800,0
weekday_S4080_S408002_4,08:30:00,08:40:00,1800,0
weekday_S4080_S408002_5,09:00:00,11:30:00,1800,0
weekday_S4080_S408002_6,12:00:00,12:10:00,1800,0
weekday_S4080_S408002_7,12:30:00,16:00:00,1800,0
weekday_S4080_S408002_8,16:30:00,16:40:00,1800,0
weekday_S4080_S408002_9,17:00:00,17:10:00,1800,0
weekday_S4080_S408002_10,17:30:00,18:00:00,1800,0
weekday_S4080_S408002_11,18:30:00,19:30:00,1800,0
weekday_S4080_S408002_12,20:00:00,22:00:00,1800,0
weekend_S1070_S107002_0,06:00:00,07:30:00,1800,0
weekend_S1070_S107002_1,08:05:00,08:35:00,1800,0
weekend_S1070_S107002_2,09:10:00,19:40:00,2100,0
weekend_S1070_S107002_3,20:20:00,21:00:00,2400,0
weekend_S1070_S107002_4,21:30:00,22:10:00,1800,0
weekday_T8510_T851002_0,07:00:00,11:00:00,1800,0
weekday_T8510_T851002_1,12:00:00,14:00:00,3600,0
weekday_T8510_T851002_2,12:00:00,13:10:00,4200,0
weekday_T8510_T851002_3,14:10:00,16:10:00,3600,0
weekday_T8510_T851002_4,16:40:00,19:10:00,1800,0
weekday_T8510_T851002_5,19:38:00,23:38:00,1680,0
weekday_S0070_S007002_0,06:00:00,12:00:00,3600,0
weekday_S0070_S007002_1,13:00:00,14:00:00,3600,0
weekday_S0070_S007002_2,14:00:00,15:00:00,3600,0
weekday_S0070_S007002_3,15:00:00,16:00:00,3600,0
weekday_S0070_S007002_4,17:00:00,18:30:00,3600,0
weekday_S0070_S007002_5,18:30:00,20:00:00,5400,0
weekday_S0070_S007002_6,20:00:00,21:30:00,5400,0
weekday_S0070_S007002_7,21:30:00,23:00:00,5400,0
weekend_S0070_S007002_0,06:00:00,09:00:00,3600,0
weekend_S0070_S007002_1,10:00:00,12:00:00,3600,0
weekend_S0070_S007002_2,13:00:00,14:00:00,3600,0
weekend_S0070_S007002_3,14:00:00,17:00:00,3600,0
weekend_S0070_S007002_4,17:00:00,18:30:00,3600,0
weekend_S0070_S007002_5,18:30:00,20:00:00,7800,0
weekend_S0070_S007002_6,20:00:00,21:30:00,7800,0
weekend_S0070_S007002_7,21:30:00,23:00:00,7800,0
weekday_T7760_T776002_0,06:00:00,06:30:00,1800,0
weekday_T7760_T776002_1,07:10:00,07:40:00,1800,0
weekday_T7760_T776002_2,08:20:00,17:40:00,2400,0
weekday_T7760_T776002_3,18:30:00,19:00:00,1800,0
weekday_T7760_T776002_4,19:50:00,20:20:00,1800,0
weekday_T7760_T776002_5,21:30:00,23:30:00,3600,0
weekend_T7760_T776002_0,06:00:00,06:30:00,1800,0
